"ZONA";"PLANTA";"DIA_MES";"HORAS_TRABAJO"
"NORTE";"GORBEA";"18";1,05
"NORTE";"GORBEA";"18";1,2
"NORTE";"GORBEA";"18";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"18";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"18";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"18";0,85
"NORTE";"GORBEA";"18";0,85
"NORTE";"GORBEA";"18";1
"NORTE";"GORBEA";"18";1,05
"NORTE";"GORBEA";"18";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"18";1,01666666666666666666666666666666666667
"NORTE";"GORBEA";"18";0,85
"NORTE";"GORBEA";"18";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"18";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"18";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"18";1
"NORTE";"GORBEA";"18";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"18";1,16666666666666666666666666666666666667
"NORTE";"GORBEA";"18";1,08333333333333333333333333333333333333
"NORTE";"GORBEA";"18";1,01666666666666666666666666666666666667
"NORTE";"GORBEA";"18";1,05
"NORTE";"GORBEA";"18";0,7
"NORTE";"GORBEA";"18";0,6833333333333333333333333333333333333333
"NORTE";"GORBEA";"18";0,7
"NORTE";"GORBEA";"18";0,6833333333333333333333333333333333333333
"NORTE";"GORBEA";"18";0,5
"NORTE";"GORBEA";"18";1,2
"NORTE";"GORBEA";"18";1
"NORTE";"GORBEA";"18";1,25
"NORTE";"GORBEA";"19";1
"NORTE";"GORBEA";"19";1,25
"NORTE";"GORBEA";"19";1,5
"NORTE";"GORBEA";"19";3
"NORTE";"GORBEA";"19";0,4666666666666666666666666666666666666667
"NORTE";"GORBEA";"19";1
"NORTE";"GORBEA";"19";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"19";1
"NORTE";"GORBEA";"19";1,3
"NORTE";"GORBEA";"19";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"19";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"19";1,01666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,8666666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,4666666666666666666666666666666666666667
"NORTE";"GORBEA";"19";1,3
"NORTE";"GORBEA";"19";1,71666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"19";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"19";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"19";1,5
"NORTE";"GORBEA";"20";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"20";1,2
"NORTE";"GORBEA";"20";1,25
"NORTE";"GORBEA";"20";1,51666666666666666666666666666666666667
"NORTE";"GORBEA";"20";1,01666666666666666666666666666666666667
"NORTE";"GORBEA";"20";1
"NORTE";"GORBEA";"20";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"20";1,25
"NORTE";"GORBEA";"20";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"20";1,01666666666666666666666666666666666667
"NORTE";"GORBEA";"20";0,95
"NORTE";"GORBEA";"20";0,4833333333333333333333333333333333333333
"NORTE";"GORBEA";"20";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"20";1,83333333333333333333333333333333333333
"NORTE";"GORBEA";"20";1,91666666666666666666666666666666666667
"NORTE";"GORBEA";"20";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"20";1
"NORTE";"GORBEA";"20";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"20";1,5
"NORTE";"GORBEA";"20";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"21";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"21";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"21";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"21";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"21";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"21";0,5166666666666666666666666666666666666667
"NORTE";"GORBEA";"21";1,5
"NORTE";"GORBEA";"21";1,5
"NORTE";"GORBEA";"21";1,46666666666666666666666666666666666667
"NORTE";"GORBEA";"21";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"21";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"21";4
"NORTE";"GORBEA";"21";4
"NORTE";"GORBEA";"21";8
"NORTE";"GORBEA";"21";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"22";0,6333333333333333333333333333333333333333
"NORTE";"GORBEA";"22";0,3666666666666666666666666666666666666667
"NORTE";"GORBEA";"22";2,33333333333333333333333333333333333333
"NORTE";"GORBEA";"22";1,08333333333333333333333333333333333333
"NORTE";"GORBEA";"22";1,26666666666666666666666666666666666667
"NORTE";"GORBEA";"22";2
"NORTE";"GORBEA";"22";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"22";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"22";0,6666666666666666666666666666666666666667
"NORTE";"GORBEA";"22";1,58333333333333333333333333333333333333
"NORTE";"GORBEA";"22";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"22";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"23";0,4166666666666666666666666666666666666667
"NORTE";"GORBEA";"23";1,91666666666666666666666666666666666667
"NORTE";"GORBEA";"23";1,83333333333333333333333333333333333333
"NORTE";"GORBEA";"23";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"23";0,6166666666666666666666666666666666666667
"NORTE";"GORBEA";"23";0,45
"NORTE";"GORBEA";"23";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"23";0,6666666666666666666666666666666666666667
"NORTE";"GORBEA";"23";0,75
"NORTE";"GORBEA";"24";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"24";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"25";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"25";0,7
"NORTE";"GORBEA";"25";1
"NORTE";"GORBEA";"25";0,4166666666666666666666666666666666666667
"NORTE";"GORBEA";"25";0,7166666666666666666666666666666666666667
"NORTE";"GORBEA";"25";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"25";1,2
"NORTE";"GORBEA";"25";0,5833333333333333333333333333333333333333
"NORTE";"GORBEA";"25";1,25
"NORTE";"GORBEA";"25";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"25";0,5833333333333333333333333333333333333333
"NORTE";"GORBEA";"25";1,33333333333333333333333333333333333333
"NORTE";"GORBEA";"25";0,6333333333333333333333333333333333333333
"NORTE";"GORBEA";"25";0,7
"NORTE";"GORBEA";"25";0,7833333333333333333333333333333333333333
"NORTE";"GORBEA";"25";2,16666666666666666666666666666666666667
"NORTE";"GORBEA";"25";0,7166666666666666666666666666666666666667
"NORTE";"GORBEA";"25";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"26";1
"NORTE";"GORBEA";"26";0,25
"NORTE";"GORBEA";"26";0,5666666666666666666666666666666666666667
"NORTE";"GORBEA";"26";0,3833333333333333333333333333333333333333
"NORTE";"GORBEA";"26";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"26";1,58333333333333333333333333333333333333
